ds,target,NBEATS,elm,lstm,MLP,rf,SVR,arima,LRF,LSVR,TLSTM,KNN,TRANSFORMER
2021-08-31,0.4093655589123867,0.2890757322311401,0.3740016050672505,0.4060979,0.4347216785535625,0.3659093655589123,0.3971204502329218,0.3487225311993782,0.3780050347174743,0.3624015768427359,0.36118963,0.4152843148218181,0.3427812
2021-09-30,0.4045317220543806,0.5569857358932495,0.3911372669777846,0.42368704,0.4340269672515039,0.392833836858006,0.3884550973336896,0.3670734669863782,0.3806588078817475,0.3480946315311296,0.3971483,0.4151294598776933,0.41368723
2021-10-31,0.4480362537764351,0.339349627494812,0.4415207928161235,0.4396521,0.4340269672515039,0.5225256797583081,0.412010353230119,0.4067005472813554,0.443476063130247,0.3965234895730195,0.4188819,0.4171715886831652,0.41207945
2021-11-30,0.4045317220543806,0.3585833311080932,0.468273349151922,0.4593324,0.465898461371366,0.5432145015105739,0.4141052491526832,0.4285168267336618,0.4632506565495109,0.4403472560364895,0.4465132,0.4187446683982955,0.46341652
2021-12-31,0.4190332326283987,0.2907875776290893,0.4715828345571005,0.46046606,0.4654595777310105,0.5459214501510574,0.4309661592481749,0.4240511490971538,0.4521667274010475,0.4462308180123856,0.43920735,0.4204660875610225,0.40875453
2022-01-31,0.3465256797583081,0.2211760282516479,0.4378266896703398,0.4588021,0.4747496232310976,0.4847734138972809,0.4298846580590482,0.4125267569474743,0.4559246976410552,0.4487732607880722,0.43452874,0.4241196962274401,0.44920206
2022-02-28,0.2522658610271903,0.2129420042037964,0.3816584049236695,0.43677035,0.4646528632884826,0.4346948640483383,0.3947697900184682,0.3790580581629301,0.4038300712034125,0.3885005442249586,0.3953368,0.4217684567438229,0.35990757
2022-03-31,0.2546827794561933,0.2834519147872925,0.3497285548969207,0.3823558,0.4573310589017908,0.3572084592145014,0.3424644406171456,0.2945579529531988,0.3138868947018269,0.3230851171178229,0.3239054,0.3897885115281436,0.27129692
2022-04-30,0.3537764350453172,0.4646528959274292,0.3288385787494778,0.33081573,0.4442129520791298,0.3341993957703928,0.3306702321353146,0.2535983668427059,0.2916016286055651,0.2884550067863761,0.28081688,0.3702784369834401,0.23344813
2022-05-31,0.3610271903323262,0.5315893888473511,0.3611432854679823,0.33805916,0.4556544347955007,0.3153957703927491,0.3600280348441128,0.3093155178923338,0.3262936108792674,0.31220123032114,0.31326842,0.3646444006542684,0.31343234
2022-06-30,0.3271903323262839,0.37724769115448,0.4330370284676204,0.3683096,0.4629643664976292,0.3714199395770391,0.4145262445156202,0.357773952491864,0.3516461757361608,0.3675793252583702,0.3497518,0.3798968789720654,0.31233516
2022-07-31,0.3610271903323262,0.2798575162887572,0.3610828578216489,0.38531035,0.4474964695250704,0.3657643504531721,0.3336489271930883,0.3423721089151075,0.3296944776147837,0.3525665770066238,0.359476,0.3660969044089333,0.30338037
2022-08-31,0.2981873111782477,0.1407116651535034,0.3651363088871524,0.39982793,0.4340269672515039,0.3655709969788519,0.3547400003559989,0.3458454137435026,0.3483088730160895,0.3796903755167092,0.3774491,0.377580286115072,0.37052184
2022-09-30,0.2981873111782477,0.2045563459396362,0.3357689052180674,0.38319597,0.4340269672515039,0.3278187311178247,0.343961364214287,0.32638203912892,0.3159876611537399,0.3315315989528061,0.35892922,0.3573441518869778,0.32125628
2022-10-31,0.3102719033232628,0.1951693296432495,0.377703098090516,0.35817084,0.4340269672515039,0.2901148036253777,0.3543680470995941,0.2981873111782477,0.296993606204817,0.3093573068985883,0.3413443,0.3559299317892359,0.27657342
2022-11-30,0.3199395770392749,0.2037981748580933,0.3586356560985293,0.34095815,0.4394558443673058,0.3035528700906343,0.3283505931093838,0.3048498402558258,0.2934622511247596,0.3192699170984211,0.3348833,0.3490045785976123,0.27003264
2022-12-31,0.2546827794561933,0.1643074750900268,0.3748838979068614,0.33792433,0.4645012777424874,0.2838791540785498,0.3429341542169052,0.3156019265853253,0.3028479537554535,0.3518970713762376,0.335619,0.3339344062088043,0.28318137
